drugbank_id	kegg_ligand_id	inchi_key
DB00513	C02378	SLXKOJJOQWFEFD-UHFFFAOYSA-N
DB00514	C06947	MKXZASYAUGDDCJ-NJAFHUGGSA-N
DB00515	C00014	LXZZYRPGZAFOLE-UHFFFAOYSA-L
DB00515	C00698	LXZZYRPGZAFOLE-UHFFFAOYSA-L
DB00515	C01327	LXZZYRPGZAFOLE-UHFFFAOYSA-L
DB00515	C01342	LXZZYRPGZAFOLE-UHFFFAOYSA-L
DB00517	C01324	QSFKGMJOKUZAJM-UHFFFAOYSA-M
DB00517	C06830	QSFKGMJOKUZAJM-UHFFFAOYSA-M
DB00517	C13645	QSFKGMJOKUZAJM-UHFFFAOYSA-M
DB00518	C01779	HXHWSAZORRCQMX-UHFFFAOYSA-N
DB00521	C06874	LWAFSWPYPHEXKX-UHFFFAOYSA-N
DB00523	C00777	SHGAZHPCJJPHSC-ZVCIMWCZSA-N
DB00523	C15493	SHGAZHPCJJPHSC-ZVCIMWCZSA-N
DB00526	C00209	ZROHGHOFXNOHSO-BNTLRKBRSA-L
DB00527	C07879	PUFQVTATUTYEAL-UHFFFAOYSA-N
DB00529	C06456	ZJAOAACCNHFJAH-UHFFFAOYSA-N
DB00531	C07888	CMSMOCZEIVJLDB-UHFFFAOYSA-N
DB00533	C07590	RZJQGNCSTQAWON-UHFFFAOYSA-N
DB00534	C00698	BJFGVYCULWBXKF-UHFFFAOYSA-M
DB00534	C01327	BJFGVYCULWBXKF-UHFFFAOYSA-M
DB00535	C08110	RTXOFQZKPXMALH-GHXIOONMSA-N
DB00537	C05349	MYSWGUAQZAJSOK-UHFFFAOYSA-N
DB00539	C08166	XFCLJVABOIYOMF-QPLCGJKRSA-N
DB00540	C07274	PHVGLTMQBUFIQQ-UHFFFAOYSA-N
DB00541	C07204	OGWKCGZFUXNPDA-CFWMRBGOSA-N
DB00541	C13974	OGWKCGZFUXNPDA-CFWMRBGOSA-N
DB00542	C06843	XPCFTKFZXHTYIP-PMACEKPBSA-N
DB00542	C07701	XPCFTKFZXHTYIP-PMACEKPBSA-N
DB00544	C07649	GHASVSINZRGABV-UHFFFAOYSA-N
DB00545	C07410	RVOLLAQWKVFTGE-UHFFFAOYSA-N
DB00548	C08261	BDJRBEYXGGNYIS-UHFFFAOYSA-N
DB00549	C07206	YEEZWCHGZNKEEK-UHFFFAOYSA-N
DB00550	C07569	KNAHARQHSZJURB-UHFFFAOYSA-N
DB00551	C06808	RRUDCFGSUDOHDG-UHFFFAOYSA-N
DB00552	C02267	FPVKHBSQESCIEP-JQCXWYLXSA-N
DB00553	C01864	QXKHYNVANLEOEG-UHFFFAOYSA-N
DB00554	C01608	QYSPLQLAKJAUJT-UHFFFAOYSA-N
DB00557	C07045	ZQDWXGKKHFNSQK-UHFFFAOYSA-N
DB00558	C08095	ARAIBEBZBOPLMB-UFGQHTETSA-N
DB00560	C12012	FPZLLRFZJZRHSY-HJYUBDRYSA-N
DB00562	C07759	NDTSRXAMMQDVSW-UHFFFAOYSA-N
DB00563	C01937	FBOZXECLQNJBKD-ZDUSSCGKSA-N
DB00564	C06868	FFGPTBGBLSHEPO-UHFFFAOYSA-N
DB00565	C07548	YXSLJKQTIDHPOT-LJCJQEJUSA-N
DB00566	C07598	ACTRVOBWPAIOHC-XIXRPRMCSA-N
DB00567	C06895	ZAIPMKNFIOOWCQ-UEKVPHQBSA-N
DB00567	C08099	ZAIPMKNFIOOWCQ-UEKVPHQBSA-N
DB00570	C07201	JXLYSJRDGCGARV-CFWMRBGOSA-N
DB00570	C09218	JXLYSJRDGCGARV-CFWMRBGOSA-N
DB00570	C11626	JXLYSJRDGCGARV-CFWMRBGOSA-N
DB00571	C07407	AQHHHDLHHXJYJD-UHFFFAOYSA-N
DB00571	C11193	AQHHHDLHHXJYJD-UHFFFAOYSA-N
DB00572	C01479	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00572	C02046	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00573	C02539	RDJGLLICXDHJDY-UHFFFAOYSA-N
DB00573	C06997	RDJGLLICXDHJDY-UHFFFAOYSA-N
DB00574	C06996	DBGIVFWFUFKIQN-UHFFFAOYSA-N
DB00576	C08050	VACCAVUAMIDAGB-UHFFFAOYSA-N
DB00577	C07184	HDOVUKNUBWVHOX-QMMMGPOBSA-N
DB00578	C06869	FPPNZSSZRUTDAP-UWFZAAFLSA-N
DB00578	C13967	FPPNZSSZRUTDAP-UWFZAAFLSA-N
DB00581	C07064	JCQLYHFGKNRPGE-FCVZTGTOSA-N
DB00582	C07622	BCEHBSKCWLPMDN-MGPLVRAMSA-N
DB00583	C00318	PHIQHXFUZVPYII-ZCFIWIBFSA-N
DB00583	C00487	PHIQHXFUZVPYII-ZCFIWIBFSA-N
DB00583	C15025	PHIQHXFUZVPYII-ZCFIWIBFSA-N
DB00584	C06977	GBXSMTUPTTWBMN-XIRDDKMYSA-N
DB00585	C07270	SGXXNSQHWDMGGP-UHFFFAOYSA-N
DB00586	C01690	DCOPUUMXTXDBNB-UHFFFAOYSA-N
DB00590	C06970	RUZYUOTYCVRMRZ-UHFFFAOYSA-N
DB00592	C07973	GLUUGHFHXGJENI-UHFFFAOYSA-N
DB00593	C07505	HAPOVYFOVVWLRS-UHFFFAOYSA-N
DB00594	C06821	XSDQTOBWRPYKKA-UHFFFAOYSA-N
DB00595	C06624	IWVCMVBTMGNXQD-PXOLEDIWSA-N
DB00595	C13055	IWVCMVBTMGNXQD-PXOLEDIWSA-N
DB00598	C07063	SGUAFYQXFOLMHL-UHFFFAOYSA-N
DB00599	C07521	IUJDSEJGGMCXSG-UHFFFAOYSA-N
DB00600	C14244	VYQNWZOUAUKGHI-UHFFFAOYSA-N
DB00601	C08146	TYZROVQLWOKYKF-ZDUSSCGKSA-N
DB00602	C07970	SPBDXSGPUHCETR-CVSKBELMSA-N
DB00603	C08150	PSGAAPLEWMOORI-PEINSRQWSA-N
DB00604	C06910	DCSUBABJRXZOMT-IRLDBZIGSA-N
DB00605	C01531	MLKXDPUZXIRXEP-MFOYZWKCSA-N
DB00606	C12685	BOCUKUHCLICSIY-UHFFFAOYSA-N
DB00607	C07250	GPXLMGHLHQJAGZ-JTDSTZFVSA-N
DB00607	C08124	GPXLMGHLHQJAGZ-JTDSTZFVSA-N
DB00608	C07625	WHTVZRBIWZFKQO-UHFFFAOYSA-N
DB00609	C07665	AEOCXXJPGCBFJA-UHFFFAOYSA-N
DB00610	C07146	WXFIGDLSSYIKKV-RCOVLWMOSA-N
DB00611	C06863	IFKLAQQSCNILHL-PWRODBHTSA-N
DB00612	C06852	VHYCDWMUTMEGQY-UHFFFAOYSA-N
DB00613	C07626	OVCDSSHSILBFBN-UHFFFAOYSA-N
DB00614	C07999	PLHJDBGFXBMTGZ-UHFFFAOYSA-N
DB00615	C07235	ATEBXHFBFRCZMA-VXTBVIBXSA-N
DB00617	C07411	VQASKUSHBVDKGU-UHFFFAOYSA-N
DB00621	C07346	QSLJIVKCVHQPLV-PEMPUTJUSA-N
DB00622	C07264	ZBBHBTPTTSWHBA-UHFFFAOYSA-N
DB00623	C07010	PLDUPXSUYLZYBN-UHFFFAOYSA-N
DB00624	C00535	MUMGGOZAMZWBJJ-DYKIIFRCSA-N
DB00625	C08088	XPOQHMRABVBWPR-ZDUSSCGKSA-N
DB00626	C15482	CLKOFPXJLQSYAH-ABRJDSQDSA-N
DB00627	C00253	PVNIIMVLHYAWGP-UHFFFAOYSA-N
DB00628	C06921	XDDJGVMJFWAHJX-UHFFFAOYSA-N
DB00629	C07034	WDZVGELJXXEGPV-UHFFFAOYSA-N
DB00630	C07752	OGSPWJRAVKPPFI-UHFFFAOYSA-N
DB00633	C07450	CUHVIMMYOGQXCV-NSHDSACASA-N
DB00634	C08051	SKIVFJLNDNKQPD-UHFFFAOYSA-N
DB00635	C07370	XOFYZVNMUHMLCC-ZPOLXVRWSA-N
DB00636	C06916	KNHUKKLJHYUCFP-UHFFFAOYSA-N
DB00637	C06832	GXDALQBWZGODGZ-UHFFFAOYSA-N
DB00639	C08065	SWLMUYACZKCSHZ-UHFFFAOYSA-N
DB00639	C08066	SWLMUYACZKCSHZ-UHFFFAOYSA-N
DB00640	C00212	OIRDTQYFTABQOQ-KQYNXXCUSA-N
DB00644	C07607	XLXSAKCOAKORKW-UHFFFAOYSA-N
DB00645	C07881	BZEWSEKUUPWQDQ-UHFFFAOYSA-N
DB00646	C12155	VQOXZBDYSJBXMA-RKEBNKJGSA-N
DB00647	C07406	XLMALTXPSGQGBX-GCJKJVERSA-N
DB00649	C07312	XNKLLVCARDGLGL-JGVFFNPUSA-N
DB00650	C03479	VVIAGPKUTFNRDU-ABLWVSNPSA-N
DB00650	C17731	VVIAGPKUTFNRDU-ABLWVSNPSA-N
DB00651	C07819	KSCFJBIXMNOVSH-UHFFFAOYSA-N
DB00652	C07421	VOKSWYLNZZRQPF-GDIGMMSISA-N
DB00653	C00059	CSNNHWWHGAXBCP-UHFFFAOYSA-L
DB00653	C00305	CSNNHWWHGAXBCP-UHFFFAOYSA-L
DB00655	C00468	DNXHEGUUPJUMQT-CBZIJGRNSA-N
DB00656	C07156	PHLBKPHSAVXXEF-UHFFFAOYSA-N
DB00657	C07511	IMYZQPCYWPFTAG-UHFFFAOYSA-N
DB00658	C14449	ZNSIZMQNQCNRBW-UHFFFAOYSA-N
DB00660	C07934	IMWZZHHPURKASS-UHFFFAOYSA-N
DB00661	C07188	SGTNSNPWRIOYBX-UHFFFAOYSA-N
DB00662	C07178	FEZBIKUBAYAZIU-UHFFFAOYSA-N
DB00663	C14479	WXURHACBFYSXBI-GQKYHHCASA-N
DB00664	C12616	KXRZBTAEDBELFD-UHFFFAOYSA-N
DB00665	C08164	XWXYUMMDTVBTOU-UHFFFAOYSA-N
DB00666	C07613	RWHUEXWOYVBUCI-ITQXDASVSA-N
DB00668	C00788	UCTWMZQNUQWSLP-VIFPVBQESA-N
DB00669	C07319	KQKPFRSPSRPDEB-UHFFFAOYSA-N
DB00670	C07508	RMHMFHUVIITRHF-UHFFFAOYSA-N
DB00671	C06881	OKBVVJOGVLARMR-QSWIMTSFSA-N
DB00674	C08526	ASUTZQLVASHGKV-JDFRZJQESA-N
DB00675	C07108	NKANXQFJJICGDU-QPLCGJKRSA-N
DB00677	C00202	MUCZHBLJLSDCSD-UHFFFAOYSA-N
DB00678	C07072	PSIFNNKUMBGKDQ-UHFFFAOYSA-N
DB00680	C07743	FUBVWMNBEHXPSU-UHFFFAOYSA-N
DB00681	C06573	APKFDSVGJQXUKY-INPOYWNPSA-N
DB00682	C01541	PJVWKTKQMONHTI-UHFFFAOYSA-N
DB00683	C07524	DDLIGBOFAVUZHB-UHFFFAOYSA-N
DB00684	C00397	NLVFBUXFDBBNBW-PBSUHMDJSA-N
DB00685	C07664	WVPSKSLAZQPAKQ-CDMJZVDBSA-N
DB00687	C07004	AAXVEMMRQDVLJB-BULBTXNYSA-N
DB00688	C07908	RTGDFNSFWBGLEC-SYZQJQIISA-N
DB00689	C13440	FUBBGQLTSCSAON-PBFPGSCMSA-N
DB00691	C07704	UWWDHYUMIORJTA-HSQYWUDLSA-N
DB00694	C01907	STQGQHZAVUOBTE-VGBVRHCVSA-N
DB00695	C07017	ZZUFCTLCJUWOSV-UHFFFAOYSA-N
DB00696	C07544	XCGSFFUVFURLIX-VFGNJEKYSA-N
DB00697	C07452	XFYDIVBRZNQMJC-UHFFFAOYSA-N
DB00698	C07268	NXFQHRVNIOXGAQ-YCRREMRBSA-N
DB00700	C12512	JUKPWJGBANNWMW-VWBFHTRKSA-N
DB00701	C08086	YMARZQAQMVYCKC-OEMFJLHTSA-N
DB00703	C07764	FLOSMHQXBMRNHR-UHFFFAOYSA-N
DB00704	C07253	DQCKKXVULJGBQN-XFWGSAIBSA-N
DB00705	C06941	WHBIGIKBNXZKFE-UHFFFAOYSA-N
DB00705	C08087	WHBIGIKBNXZKFE-UHFFFAOYSA-N
DB00706	C07124	DRHKJLXJIQTDTD-OAHLLOKOSA-N
DB00708	C08022	GGCSSNBKKAUURC-UHFFFAOYSA-N
DB00709	C07065	JTEGQNOMFQHVDC-NKWVEPMBSA-N
DB00711	C07968	RCKMWOKWVGPNJF-UHFFFAOYSA-N
DB00713	C07334	UWYHMGVUTGAWSP-JKIFEVAISA-N
DB00715	C07415	AHOUBRCZNHFOSL-YOEHRIQHSA-N
DB00716	C07255	RQTOOFIXOKYGAN-UHFFFAOYSA-N
DB00717	C05028	VIKNJXKGJWUCNN-XGXHKTLJSA-N
DB00719	C07774	SEBMTIQKRHYNIT-UHFFFAOYSA-N
DB00721	C07375	MFDFERRIHVXMIY-UHFFFAOYSA-N
DB00721	C07894	MFDFERRIHVXMIY-UHFFFAOYSA-N
DB00723	C07513	WJAJPNHVVFWKKL-UHFFFAOYSA-N
DB00725	C01324	FUFVKLQESJNNAN-UHFFFAOYSA-M
DB00725	C13645	FUFVKLQESJNNAN-UHFFFAOYSA-M
DB00726	C14029	ZSCDBOWYZJWBIY-UHFFFAOYSA-N
DB00727	C07455	SNIOPGDIGTZGOP-UHFFFAOYSA-N
DB00728	C07556	YXRDKMPIGHSVRX-OOJCLDBCSA-N
DB00730	C07131	WJCNZQLZVWNLKY-UHFFFAOYSA-N
DB00732	C07548	XXZSQOVSEBAPGS-UHFFFAOYSA-L
DB00733	C07400	JBKPUQTUERUYQE-UHFFFAOYSA-O
DB00735	C08071	OZGNYLLQHRPOBR-UHFFFAOYSA-N
DB00735	C08072	OZGNYLLQHRPOBR-UHFFFAOYSA-N
DB00736	C07324	SUBDBMMJDZJVOS-DEOSSOPVSA-N
DB00737	C07116	OCJYIGYOJCODJL-UHFFFAOYSA-N
DB00738	C07420	XDRYMKDFEDOLFX-UHFFFAOYSA-N
DB00739	C11729	DXVUYOAEDJXBPY-NFFDBFGFSA-N
DB00739	C13980	DXVUYOAEDJXBPY-NFFDBFGFSA-N
DB00740	C07937	FTALBRSUTCGOEG-UHFFFAOYSA-N
DB00742	C00392	FBPFZTCFMRRESA-KVTDHHQDSA-N
DB00742	C00794	FBPFZTCFMRRESA-KVTDHHQDSA-N
DB00742	C01489	FBPFZTCFMRRESA-KVTDHHQDSA-N
DB00742	C01507	FBPFZTCFMRRESA-KVTDHHQDSA-N
DB00742	C01697	FBPFZTCFMRRESA-KVTDHHQDSA-N
DB00742	C01722	FBPFZTCFMRRESA-KVTDHHQDSA-N
DB00747	C01851	STECJAGHUSJQJN-FWXGHANASA-N
DB00748	C06871	OJFSXZCBGQGRNV-UHFFFAOYSA-N
DB00749	C06991	NNYBQONXHNTVIJ-UHFFFAOYSA-N
DB00750	C07531	MVFGUOIZUNYYSO-UHFFFAOYSA-N
DB00752	C07155	AELCINSCMGFISI-UHFFFAOYSA-N
DB00753	C07518	PIWKPBJCKXDKJR-UHFFFAOYSA-N
DB00754	C07839	SZQIFWWUIBRPBZ-UHFFFAOYSA-N
DB00755	C00777	SHGAZHPCJJPHSC-YCNIQYBTSA-N
DB00755	C15493	SHGAZHPCJJPHSC-YCNIQYBTSA-N
DB00756	C08039	ACGUYXCXAPNIKK-UHFFFAOYSA-N
DB00757	C07866	UKTAZPQNNNJVKR-KJGYPYNMSA-N
DB00759	C06570	OFVLGDICTFRJMM-WESIUVDSSA-N
DB00761	C00238	WCUXLLCKKVVCTQ-UHFFFAOYSA-M
DB00761	C00698	WCUXLLCKKVVCTQ-UHFFFAOYSA-M
DB00761	C01327	WCUXLLCKKVVCTQ-UHFFFAOYSA-M
DB00762	C11294	UWKQSNNFCGGAFS-XIFFEERXSA-N
DB00762	C16641	UWKQSNNFCGGAFS-XIFFEERXSA-N
DB00763	C07190	PMRYVIKBURPHAH-UHFFFAOYSA-N
DB00764	C07816	QLIIKPVHVRXHRI-CXSFZGCWSA-N
DB00765	C07921	NHTGHBARYWONDQ-JTQLQIEISA-N
DB00766	C06662	HZZVJAQRINQKSD-PBFISZAISA-N
DB00766	C11833	HZZVJAQRINQKSD-PBFISZAISA-N
DB00768	C07789	JBIMVDZLSHOPLA-LSCVHKIXSA-N
DB00770	C04741	GMVPRGQOIOIIMI-DWKJAMRDSA-N
DB00770	C13548	GMVPRGQOIOIIMI-DWKJAMRDSA-N
DB00771	C07853	HOOSGZJRQIVJSZ-NNBUQUNQSA-N
DB00772	C07497	JXSJBGJIGXNWCI-UHFFFAOYSA-N
DB00773	C01576	VJJPUSNTGOMMGY-MRVIYFEKSA-N
DB00774	C07763	DMDGGSIALPNSEE-UHFFFAOYSA-N
DB00775	C07965	COKMIXFXJJXBQG-NRFANRHFSA-N
DB00776	C07492	CTRLABGOLIVAIY-UHFFFAOYSA-N
DB00777	C07384	UVOIBTBFPOZKGP-UHFFFAOYSA-N
DB00777	C07405	UVOIBTBFPOZKGP-UHFFFAOYSA-N
DB00778	C13173	RXZBMPWDPOLZGW-HITVVWEBSA-N
DB00779	C05079	MHWLWQUZZRMNGJ-UHFFFAOYSA-N
DB00780	C07430	RMUCZJUITONUFY-UHFFFAOYSA-N
DB00780	C07431	RMUCZJUITONUFY-UHFFFAOYSA-N
DB00782	C07506	VVWYOYDLCMFIEM-UHFFFAOYSA-N
DB00782	C11762	VVWYOYDLCMFIEM-UHFFFAOYSA-N
DB00783	C00951	VOXZDWNPVJITMN-ZBRFXRBCSA-N
DB00783	C02537	VOXZDWNPVJITMN-ZBRFXRBCSA-N
DB00784	C02168	HYYBABOKPJLUIN-UHFFFAOYSA-N
DB00787	C06810	MKUXAQIIEYXACX-UHFFFAOYSA-N
DB00788	C01517	CMWTZPSULFXXJA-VIFPVBQESA-N
DB00790	C07706	IPVQLZZIHOAWMC-QXKUPLGCSA-N
DB00790	C07707	IPVQLZZIHOAWMC-QXKUPLGCSA-N
DB00791	C11686	IDPUKCWIGUEADI-UHFFFAOYSA-N
DB00792	C07180	UFLGIAIHIAPJJC-UHFFFAOYSA-N
DB00794	C07371	DQMZLTXERSFNPB-UHFFFAOYSA-N
DB00795	C07316	NCEXYHBECQHGNR-QZQOTICOSA-N
DB00797	C07147	JIVZKJJQOZQXQB-UHFFFAOYSA-N
DB00798	C07656	CEAZRRDELHUEMR-UHFFFAOYSA-N
DB00799	C12531	OGQICQVSFDPSEI-UHFFFAOYSA-N
DB00800	C07693	TVURRHSHRRELCG-UHFFFAOYSA-N
DB00802	C08005	IDBPHNDTYPBSNI-UHFFFAOYSA-N
DB00804	C06951	CURUTKGFNZGFSE-UHFFFAOYSA-N
DB00806	C07424	BYPFEZZEUUWMEJ-UHFFFAOYSA-N
DB00807	C07383	KCLANYCVBBTKTO-UHFFFAOYSA-N
DB00810	C07941	YSXKPIUOCJLQIE-UHFFFAOYSA-N
DB00812	C07440	VYMDGNCVAMGZFE-UHFFFAOYSA-N
DB00814	C08169	ZRVUJXDFFKFLMG-UHFFFAOYSA-N
DB00815	C01330	DBMJMQXJHONAFJ-UHFFFAOYSA-M
DB00815	C11166	DBMJMQXJHONAFJ-UHFFFAOYSA-M
DB00816	C07144	LMOINURANNBYCM-UHFFFAOYSA-N
DB00818	C07523	OLBCVFGFOZPWHH-UHFFFAOYSA-N
DB00819	C06805	BZKPWHYZMXOIDC-UHFFFAOYSA-N
DB00821	C18364	PUXBGTOOZJQSKH-UHFFFAOYSA-N
DB00822	C01692	AUZONCFQVSMFAP-UHFFFAOYSA-N
DB00825	C00400	NOOLISFMXDJSKH-KXUCPTDWSA-N
DB00825	C00553	NOOLISFMXDJSKH-KXUCPTDWSA-N
DB00826	C08073	NCXMLFZGDNKEPB-FFPOYIOWSA-N
DB00827	C08052	VDUWPHTZYNWKRN-UHFFFAOYSA-N
DB00828	C06454	YMDXZJFXQJVXBF-STHAYSLISA-N
DB00828	C13964	YMDXZJFXQJVXBF-STHAYSLISA-N
DB00829	C06948	AAOVKJBEBIDNHE-UHFFFAOYSA-N
DB00830	C07432	OOBHFESNSZDWIU-UHFFFAOYSA-N
DB00830	C07433	OOBHFESNSZDWIU-UHFFFAOYSA-N
DB00831	C07168	ZEWQUBUPAILYHI-UHFFFAOYSA-N
DB00832	C07437	WLWFNJKHKGIJNW-UHFFFAOYSA-N
DB00833	C06877	QYIYFLOTGYLRGG-GPCCPHFNSA-N
DB00834	C07652	VKHAHZOOUSRJNA-GCNJZUOMSA-N
DB00835	C06857	ZDIGNSYAACHWNL-UHFFFAOYSA-N
DB00836	C07080	RDOIQAHITMMDAJ-UHFFFAOYSA-N
DB00841	C06967	JRWZLRBJNMZMFE-UHFFFAOYSA-N
DB00842	C07359	ADIMAYPTOBDMTL-UHFFFAOYSA-N
DB00844	C07251	NETZHAKZCGBWSS-CEDHKZHLSA-N
DB00845	C06915	WDQPAMHFFCXSNU-UHFFFAOYSA-N
DB00847	C01678	UFULAYFCSOUIOV-UHFFFAOYSA-N
DB00848	C07070	HLFSDGLLUJUHTE-SNVBAGLBSA-N
DB00848	C07906	HLFSDGLLUJUHTE-SNVBAGLBSA-N
DB00848	C11337	HLFSDGLLUJUHTE-SNVBAGLBSA-N
DB00849	C07829	ALARQZQTBTVLJV-UHFFFAOYSA-N
DB00850	C07427	RGCVKNLCSQQDEP-UHFFFAOYSA-N
DB00850	C13540	RGCVKNLCSQQDEP-UHFFFAOYSA-N
DB00851	C06936	FDKXTQMXEQVLRF-ZHACJKMWSA-N
DB00852	C01575	KWGRBVOPPLSCSI-WCBMZHEXSA-N
DB00852	C02765	KWGRBVOPPLSCSI-WCBMZHEXSA-N
DB00854	C08014	JAQUASYNZVUNQP-USXIJHARSA-N
DB00855	C00430	ZGXJTSGNIOSYLO-UHFFFAOYSA-N
DB00856	C07928	MXOAEAUPQDYUQM-UHFFFAOYSA-N
DB00857	C08079	DOMXUEMWDBAQBQ-WEVVVXLNSA-N
DB00858	C14605	IKXILDNPCZPPRV-RFMGOVQKSA-N
DB00859	C07418	VVNCNSJFMMFHPL-VKHMYHEASA-N
DB00860	C07369	OIGNJSKKLXVSLS-VWUMJDOOSA-N
DB00861	C01691	HUPFGZXOMWLGNK-UHFFFAOYSA-N
DB00864	C01375	QJJXYPPXXYFBGM-LFZNUXCKSA-N
DB00865	C07538	YXKTVDFXDRQTKV-HNNXBMFYSA-N
DB00867	C07239	IOVGROKTTNBUGK-SJCJKPOMSA-N
DB00869	C06969	IAVUPMFITXYVAF-XPUUQOCRSA-N
DB00870	C07320	MDKGKXOCJGEUJW-UHFFFAOYSA-N
DB00871	C07129	XWTYSIMOBUGWOL-UHFFFAOYSA-N
DB00875	C11191	NJMYODHXAKYRHW-DVZOWYKESA-N
DB00877	C07909	QFJCIRLUMZQUOT-HPLJOQBZSA-N
DB00878	C06902	GHXZTYHSJHQHIJ-UHFFFAOYSA-N
DB00879	C12599	XQSPYNMVSIKCOC-NTSWFWBYSA-N
DB00880	C07461	JBMKAUGHUNFTOL-UHFFFAOYSA-N
DB00881	C07340	JSDRRTOADPPCHY-HSQYWUDLSA-N
DB00881	C07398	JSDRRTOADPPCHY-HSQYWUDLSA-N
DB00882	C06917	GKIRPKYJQBWNGO-UHFFFAOYSA-N
DB00882	C08161	GKIRPKYJQBWNGO-UHFFFAOYSA-N
DB00883	C07456	MOYKHGMNXAOIAT-JGWLITMVSA-N
DB00884	C08233	IIDJRNMFWXDHID-UHFFFAOYSA-N
DB00888	C07115	HAWPXGHAZFHHAD-UHFFFAOYSA-N
DB00889	C07023	MFWNKCLOYSRHCJ-BTTYYORXSA-N
DB00890	C08090	NFDFQCUYFHCNBW-SCGPFSFSSA-N
DB00894	C02197	BPEWUONYVDABNZ-DZBHQSCQSA-N
DB00895	C00047	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	C00739	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	C16440	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00898	C00469	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00899	C08021	ZTVQQQVZCWLTDF-UHFFFAOYSA-N
DB00900	C06953	BXZVVICBKDXVGW-NKWVEPMBSA-N
DB00901	C06853	FZGVEKPRDOIXJY-UHFFFAOYSA-N
DB00902	C07175	HTMIBDQKFHUPSX-UHFFFAOYSA-N
DB00904	C07325	FELGMEQIXOGIFQ-UHFFFAOYSA-N
DB00906	C07503	PBJUNZJWGZTSKL-MRXNPFEDSA-N
DB00908	C06526	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	C06527	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00909	C07504	UBQNRHZMVUUOMG-UHFFFAOYSA-N
DB00910	C08127	BPKAHTKRCLCHEA-UBFJEZKGSA-N
DB00912	C07670	FAEKWTJYAYMJKF-QHCPKHFHSA-N
DB00914	C07673	ICFJFFQQTFMIBG-UHFFFAOYSA-N
DB00915	C06818	DKNWSYNQZKUICI-UHFFFAOYSA-N
DB00916	C07203	VAOCPAMSLUNLGC-UHFFFAOYSA-N
DB00917	C00584	XEYBRNLFEZDVAW-ARSRFYASSA-N
DB00919	C02078	UNFWWIHTNXNPBV-WXKVUWSESA-N
DB00919	C11619	UNFWWIHTNXNPBV-WXKVUWSESA-N
DB00921	C08007	RMRJXGBAOAMLHD-IHFGGWKQSA-N
DB00923	C06884	SLAYUXIURFNXPG-CRAIPNDOSA-N
DB00924	C06931	JURKNVYFZMSNLP-UHFFFAOYSA-N
DB00925	C07435	QZVCTJOXCFMACW-UHFFFAOYSA-N
DB00925	C07436	QZVCTJOXCFMACW-UHFFFAOYSA-N
DB00928	C11262	NMUSYJAQQFHJEW-KVTDHHQDSA-N
DB00931	C07654	MHIGBKBJSQVXNH-IWVLMIASSA-N
DB00931	C08029	MHIGBKBJSQVXNH-IWVLMIASSA-N
DB00933	C07143	SLVMESMUVMCQIY-UHFFFAOYSA-N
DB00934	C07107	QSLMDECMDJKHMQ-UHFFFAOYSA-N
DB00935	C07363	WYWIFABBXFUGLM-UHFFFAOYSA-N
DB00936	C00805	YGSDEFSMJLZEOE-UHFFFAOYSA-N
DB00937	C06954	XXEPPPIWZFICOJ-UHFFFAOYSA-N
DB00938	C07241	GIIZNNXWQWCKIB-UHFFFAOYSA-N
DB00939	C02996	SBDNJUWAMKYJOX-UHFFFAOYSA-N
DB00939	C07117	SBDNJUWAMKYJOX-UHFFFAOYSA-N
DB00940	C07849	GZHFODJQISUKAY-UHFFFAOYSA-N
DB00943	C07207	WREGKURFCTUGRC-POYBYMJQSA-N
DB00945	C01405	BSYNRYMUTXBXSQ-UHFFFAOYSA-N
DB00948	C07221	YPBATNHYBCGSSN-VWPFQQQWSA-N
DB00949	C07501	WKGXYQFOCVYPAC-UHFFFAOYSA-N
DB00950	C06999	RWTNPBWLLIMQHL-UHFFFAOYSA-N
DB00951	C07054	QRXWMOHMRWLFEY-UHFFFAOYSA-N
DB00952	C07792	AMKVXSZCKVJAGH-UHFFFAOYSA-N
DB00955	C07657	CIDUJQMULVCIBT-MQDUPKMGSA-N
DB00956	C08024	LLPOLZWFYMWNKH-CMKMFDCUSA-N
DB00958	C00014	OLESAACUTLOWQZ-UHFFFAOYSA-L
DB00958	C01342	OLESAACUTLOWQZ-UHFFFAOYSA-L
DB00960	C07445	JZQKKSLKJUAGIC-UHFFFAOYSA-N
DB00961	C07528	INWLQCZOYSRPNW-UHFFFAOYSA-N
DB00962	C07484	HUNXMJYCHXQEGX-UHFFFAOYSA-N
DB00964	C07668	IEJXVRYNEISIKR-UHFFFAOYSA-N
DB00966	C07710	RMMXLENWKUUMAY-UHFFFAOYSA-N
DB00968	C07194	CJCSPKMFHVPWAR-JTQLQIEISA-N
DB00970	C06770	RJURFGZVJUQBHK-IIXSONLDSA-N
DB00972	C07768	MBUVEWMHONZEQD-UHFFFAOYSA-N
