drugbank_id	dailtmed_new_id	inchi_key
DB08858	HYDROCHLORIC ACID	RUGJYCHQQOPHCW-UHFFFAOYSA-L
DB08860	PITAVASTATIN	VGYFMXBACGZSIL-MCBHFWOFSA-N
DB08860	PITAVASTATIN CALCIUM	VGYFMXBACGZSIL-MCBHFWOFSA-N
DB08864	RILPIVIRINE	YIBOMRUWOWDFLG-ONEGZZNKSA-N
DB08864	RILPIVIRINE HYDROCHLORIDE	YIBOMRUWOWDFLG-ONEGZZNKSA-N
DB08865	CRIZOTINIB	KTEIFNKAUNYNJU-GFCCVEGCSA-N
DB08867	ULIPRISTAL	HKDLNTKNLJPAIY-WKWWZUSTSA-N
DB08868	FINGOLIMOD	KKGQTZUTZRNORY-UHFFFAOYSA-N
DB08868	FINGOLIMOD HYDROCHLORIDE	KKGQTZUTZRNORY-UHFFFAOYSA-N
DB08871	ERIBULIN	UFNVPOGXISZXJD-WVMZDRIUSA-N
DB08871	ERIBULIN MESYLATE	UFNVPOGXISZXJD-WVMZDRIUSA-N
DB08872	GABAPENTIN ENACARBIL	TZDUHAJSIBHXDL-UHFFFAOYSA-N
DB08874	FIDAXOMICIN	ZVGNESXIJDCBKN-KFGPIHIUSA-N
DB08875	CABOZANTINIB	ONIQOQHATWINJY-UHFFFAOYSA-N
DB08875	CABOZANTINIB S-MALATE	ONIQOQHATWINJY-UHFFFAOYSA-N
DB08877	RUXOLITINIB	HFNKQEVNSGCOJV-OAHLLOKOSA-N
DB08880	TERIFLUNOMIDE	UTNUDOFZCWSZMS-YFHOEESVSA-N
DB08881	VEMURAFENIB	GPXBXXGIAQBQNI-UHFFFAOYSA-N
DB08882	LINAGLIPTIN	LTXREWYXXSTFRX-QGZVFWFLSA-N
DB08883	PERAMPANEL	PRMWGUBFXWROHD-UHFFFAOYSA-N
DB08887	ICOSAPENT ETHYL	SSQPWTVBQMWLSZ-AAQCHOMXSA-N
DB08887	OMEGA-3-ACID ETHYL ESTERS	SSQPWTVBQMWLSZ-AAQCHOMXSA-N
DB08889	CARFILZOMIB	BLMPQMFVWMYDKT-NZTKNTHTSA-N
DB08890	LINACLOTIDE	KXGCNMMJRFDFNR-WDRJZQOASA-N
DB08891	BACLOFEN	KPYSYYIEGFHWSV-QMMMGPOBSA-N
DB08893	MIRABEGRON	PBAPPPCECJKMCM-IBGZPJMESA-N
DB08895	TOFACITINIB	UJLAWZDWDVHWOW-YPMHNXCESA-N
DB08895	TOFACITINIB CITRATE	UJLAWZDWDVHWOW-YPMHNXCESA-N
DB08896	REGORAFENIB	FNHKPVJBJVTLMP-UHFFFAOYSA-N
DB08897	ACLIDINIUM	ASMXXROZKSBQIH-VITNCHFBSA-N
DB08897	ACLIDINIUM BROMIDE	ASMXXROZKSBQIH-VITNCHFBSA-N
DB08899	ENZALUTAMIDE	WXCXUHSOUPDCQV-UHFFFAOYSA-N
DB08901	PONATINIB	PHXJVRSECIGDHY-UHFFFAOYSA-N
DB08901	PONATINIB HYDROCHLORIDE	PHXJVRSECIGDHY-UHFFFAOYSA-N
DB08903	BEDAQUILINE	QUIJNHUBAXPXFS-XLJNKUFUSA-N
DB08903	BEDAQUILINE FUMARATE	QUIJNHUBAXPXFS-XLJNKUFUSA-N
DB08906	FLUTICASONE FUROATE	XTULMSXFIHGYFS-VLSRWLAYSA-N
DB08907	CANAGLIFLOZIN	XTNGUQKDFGDXSJ-ZXGKGEBGSA-N
DB08908	DIMETHYL FUMARATE	LDCRTTXIJACKKU-ONEGZZNKSA-N
DB08909	GLYCEROL PHENYLBUTYRATE	ZSDBFLMJVAGKOU-UHFFFAOYSA-N
DB08910	POMALIDOMIDE	UVSMNLNDYGZFPF-UHFFFAOYSA-N
DB08911	TRAMETINIB	LIRYPHYGHXZJBZ-UHFFFAOYSA-N
DB08911	TRAMETINIB DIMETHYL SULFOXIDE	LIRYPHYGHXZJBZ-UHFFFAOYSA-N
DB08912	DABRAFENIB	BFSMGDJOXZAERB-UHFFFAOYSA-N
DB08912	DABRAFENIB MESYLATE	BFSMGDJOXZAERB-UHFFFAOYSA-N
DB08913	HYDROCHLORIC ACID	RWRDJVNMSZYMDV-SIUYXFDKSA-L
DB08913	RADIUM DICHLORIDE	RWRDJVNMSZYMDV-SIUYXFDKSA-L
DB08913	RADIUM RA 223 DICHLORIDE	RWRDJVNMSZYMDV-SIUYXFDKSA-L
DB08916	AFATINIB	ULXXDDBFHOBEHA-CWDCEQMOSA-N
DB08918	LEVOMILNACIPRAN	GJJFMKBJSRMPLA-DZGCQCFKSA-N
DB08918	LEVOMILNACIPRAN HYDROCHLORIDE	GJJFMKBJSRMPLA-DZGCQCFKSA-N
DB08918	MILNACIPRAN	GJJFMKBJSRMPLA-DZGCQCFKSA-N
DB08918	MILNACIPRAN HYDROCHLORIDE	GJJFMKBJSRMPLA-DZGCQCFKSA-N
DB08930	DOLUTEGRAVIR	RHWKPHLQXYSBKR-BMIGLBTASA-N
DB08930	DOLUTEGRAVIR SODIUM	RHWKPHLQXYSBKR-BMIGLBTASA-N
DB08931	RIOCIGUAT	WXXSNCNJFUAIDG-UHFFFAOYSA-N
DB08932	MACITENTAN	JGCMEBMXRHSZKX-UHFFFAOYSA-N
DB08933	LULICONAZOLE	YTAOBBFIOAEMLL-REQDGWNSSA-N
DB08934	SOFOSBUVIR	TTZHDVOVKQGIBA-IQWMDFIBSA-N
DB08936	CHLORCYCLIZINE	WFNAKBGANONZEQ-UHFFFAOYSA-N
DB08936	CHLORCYCLIZINE HYDROCHLORIDE	WFNAKBGANONZEQ-UHFFFAOYSA-N
DB08938	SULFURIC ACID	SPPNVMTVMQOKSC-UHFFFAOYSA-A
DB08938	WATER	SPPNVMTVMQOKSC-UHFFFAOYSA-A
DB08941	ISOXSUPRINE	BMUKKTUHUDJSNZ-HBUWYVDXSA-N
DB08941	ISOXSUPRINE HYDROCHLORIDE	BMUKKTUHUDJSNZ-HBUWYVDXSA-N
DB08947	IOPAMIDOL	XQZXYNRDCRIARQ-LURJTMIESA-N
DB08949	INOSITOL NIACINATE	MFZCIDXOLLEMOO-GYSGTQPESA-N
DB08966	FURSULTIAMINE	JTLXCMOFVBXEKD-FOWTUZBSSA-N
DB08974	FLUBENDAZOLE	CPEUVMUXAHMANV-UHFFFAOYSA-N
DB09001	PHENOBARBITAL	MJCBWPMBFCUHBP-NPULLEENSA-N
DB09001	PROPYLHEXEDRINE	MJCBWPMBFCUHBP-NPULLEENSA-N
DB09002	CLOPERASTINE	FLNXBVJLPJNOSI-UHFFFAOYSA-N
DB09009	ARTICAINE	QTGIAADRBBLJGA-UHFFFAOYSA-N
DB09009	ARTICAINE HYDROCHLORIDE	QTGIAADRBBLJGA-UHFFFAOYSA-N
DB09012	CARBAZOCHROME	XSXCZNVKFKNLPR-SDQBBNPISA-N
DB09020	BISACODYL	KHOITXIGCFIULA-UHFFFAOYSA-N
DB09026	ALISKIREN	UXOWGYHJODZGMF-QORCZRPOSA-N
DB09027	LEDIPASVIR	VRTWBAAJJOHBQU-KMWAZVGDSA-N
DB09030	VORAPAXAR	ZBGXUVOIWDMMJE-QHNZEKIYSA-N
DB09030	VORAPAXAR SULFATE	ZBGXUVOIWDMMJE-QHNZEKIYSA-N
DB09031	MILTEFOSINE	PQLXHQMOHUQAKB-UHFFFAOYSA-N
DB09034	SUVOREXANT	JYTNQNCOQXFQPK-MRXNPFEDSA-N
DB09038	EMPAGLIFLOZIN	OBWASQILIWPZMG-QZMOQZSNSA-N
DB09039	ELIGLUSTAT	FJZZPCZKBUKGGU-AUSIDOKSSA-N
DB09040	EFINACONAZOLE	NFEZZTICAUWDHU-RDTXWAMCSA-N
DB09041	TAVABOROLE	LFQDNHWZDQTITF-UHFFFAOYSA-N
DB09042	TEDIZOLID PHOSPHATE	QCGUSIANLFXSGE-GFCCVEGCSA-N
DB09048	NETUPITANT	WAXQNWCZJDTGBU-UHFFFAOYSA-N
DB09049	NALOXEGOL	XNKCCCKFOQNXKV-ZRSCBOBOSA-N
DB09049	NALOXEGOL OXALATE	XNKCCCKFOQNXKV-ZRSCBOBOSA-N
DB09050	CEFTOLOZANE	JHFNIHVVXRKLEF-DCZLAGFPSA-N
DB09050	CEFTOLOZANE SULFATE	JHFNIHVVXRKLEF-DCZLAGFPSA-N
DB09053	IBRUTINIB	XYFPWWZEPKGCCK-GOSISDBHSA-N
DB09054	IDELALISIB	IFSDAJWBUCMOAH-HNNXBMFYSA-N
DB09060	AVIBACTAM	NDCUAPJVLWFHHB-UHNVWZDZSA-N
DB09060	AVIBACTAM SODIUM	NDCUAPJVLWFHHB-UHNVWZDZSA-N
DB09061	CANNABIDIOL	QHMBSVQNZZTUGM-ZWKOTPCHSA-N
DB09063	CERITINIB	VERWOWGGCGHDQE-UHFFFAOYSA-N
DB09065	COBICISTAT	ZCIGNRJZKPOIKD-CQXVEOKZSA-N
DB09068	VORTIOXETINE	YQNWZWMKLDQSAC-UHFFFAOYSA-N
DB09068	VORTIOXETINE HYDROBROMIDE	YQNWZWMKLDQSAC-UHFFFAOYSA-N
DB09071	TASIMELTEON	PTOIAAWZLUQTIO-GXFFZTMASA-N
DB09072	OXYBATE	XYGBKMMCQDZQOZ-UHFFFAOYSA-M
DB09072	SODIUM OXYBATE	XYGBKMMCQDZQOZ-UHFFFAOYSA-M
DB09073	PALBOCICLIB	AHJRHEGDXFFMBM-UHFFFAOYSA-N
DB09074	OLAPARIB	FDLYAMZZIXQODN-UHFFFAOYSA-N
DB09075	EDOXABAN	HGVDHZBSSITLCT-JLJPHGGASA-N
DB09075	EDOXABAN TOSYLATE	HGVDHZBSSITLCT-JLJPHGGASA-N
DB09076	UMECLIDINIUM	FVTWTVQXNAJTQP-UHFFFAOYSA-N
DB09076	UMECLIDINIUM BROMIDE	FVTWTVQXNAJTQP-UHFFFAOYSA-N
DB09078	LENVATINIB	WOSKHXYHFSIKNG-UHFFFAOYSA-N
DB09079	NINTEDANIB	XZXHXSATPCNXJR-ZIADKAODSA-N
DB09079	NINTEDANIB ESYLATE	XZXHXSATPCNXJR-ZIADKAODSA-N
DB09080	OLODATEROL	COUYJEVMBVSIHV-SFHVURJKSA-N
DB09080	OLODATEROL HYDROCHLORIDE	COUYJEVMBVSIHV-SFHVURJKSA-N
DB09082	VILANTEROL	DAFYYTQWSAWIGS-DEOSSOPVSA-N
DB09082	VILANTEROL TRIFENATATE	DAFYYTQWSAWIGS-DEOSSOPVSA-N
DB09083	IVABRADINE	ACRHBAYQBXXRTO-OAQYLSRUSA-N
DB09083	IVABRADINE HYDROCHLORIDE	ACRHBAYQBXXRTO-OAQYLSRUSA-N
DB09085	TETRACAINE	GKCBAIGFKIBETG-UHFFFAOYSA-N
DB09085	TETRACAINE HYDROCHLORIDE	GKCBAIGFKIBETG-UHFFFAOYSA-N
DB09086	EUGENOL	RRAFCDWBNXTKKO-UHFFFAOYSA-N
DB09087	SULFURIC ACID	GRLPQNLYRHEGIJ-UHFFFAOYSA-J
DB09094	PODOFILOX	KOUZYZCESNTXJO-UHFFFAOYSA-N
DB09096	BENZOYL PEROXIDE	OMPJBNCRMGITSC-UHFFFAOYSA-N
DB09101	ELVITEGRAVIR	JUZYLCPPVHEVSV-LJQANCHMSA-N
DB09102	DACLATASVIR	FKRSSPOQAMALKA-CUPIEXAXSA-N
DB09102	DACLATASVIR DIHYDROCHLORIDE	FKRSSPOQAMALKA-CUPIEXAXSA-N
DB09104	WATER	VTHJTEIRLNZDEV-UHFFFAOYSA-L
DB09110	MESNA	ZNEWHQLOPFWXOF-UHFFFAOYSA-N
DB09112	NITROUS ACID	IOVCWXUNBOPUCH-UHFFFAOYSA-N
DB09115	IODOQUINOL	UXZFQZANDVDGMM-UHFFFAOYSA-N
DB09118	STIRIPENTOL	IBLNKMRFIPWSOY-FNORWQNLSA-N
DB09119	ESLICARBAZEPINE ACETATE	QIALRBLEEWJACW-INIZCTEOSA-N
DB09120	CAPSAICIN	YKPUWZUDDOIDPM-VURMDHGXSA-N
DB09123	DIENOGEST	AZFLJNIPTRTECV-FUMNGEBKSA-N
DB09125	CITRIC ACID	QEEAPRPFLLJWCF-UHFFFAOYSA-K
DB09125	POTASSIUM CITRATE	QEEAPRPFLLJWCF-UHFFFAOYSA-K
DB09128	BREXPIPRAZOLE	ZKIAIYBUSXZPLP-UHFFFAOYSA-N
DB09129	HYDROCHLORIC ACID	QSWDMMVNRMROPK-UHFFFAOYSA-K
DB09131	COPPER	ORTQZVOHEJQUHG-UHFFFAOYSA-L
DB09131	CUPRIC CHLORIDE	ORTQZVOHEJQUHG-UHFFFAOYSA-L
DB09131	HYDROCHLORIC ACID	ORTQZVOHEJQUHG-UHFFFAOYSA-L
DB09133	IOTHALAMATE MEGLUMINE	UXIGWFXRQKWHHA-UHFFFAOYSA-N
DB09133	IOTHALAMATE SODIUM	UXIGWFXRQKWHHA-UHFFFAOYSA-N
DB09133	IOTHALAMATE SODIUM I 125	UXIGWFXRQKWHHA-UHFFFAOYSA-N
DB09133	IOTHALAMIC ACID	UXIGWFXRQKWHHA-UHFFFAOYSA-N
DB09134	IOVERSOL	AMDBBAQNWSUWGN-UHFFFAOYSA-N
DB09136	ISOSULFAN BLUE	YFKDCGWIINMRQY-UHFFFAOYSA-O
DB09137	MEBROFENIN	JLJSYHOPCNWUNE-IEOVAKBOSA-N
DB09138	MEDRONIC ACID	IUPNVOAUFBLQME-LDYDCSBASA-J
DB09138	WATER	IUPNVOAUFBLQME-LDYDCSBASA-J
DB09139	OXIDRONIC ACID	SIJNDWFHVBDXDY-IEOVAKBOSA-N
DB09140	OXYGEN	MYMOFIZGZYHOMD-UHFFFAOYSA-N
DB09142	SINCALIDE	IZTQOLKUZKXIRV-YRVFCXMDSA-N
DB09143	SONIDEGIB	VZZJRYRQSPEMTK-CALCHBBNSA-N
DB09143	SONIDEGIB PHOSPHATE	VZZJRYRQSPEMTK-CALCHBBNSA-N
DB09144	URIDINE TRIACETATE	AUFUWRKPQLGTGF-FMKGYKFTSA-N
DB09145	WATER	XLYOFNOQVPJJNP-UHFFFAOYSA-N
DB09146	SUCROSE	FWZTTZUKDVJDCM-CEJAUHOTSA-M
DB09146	WATER	FWZTTZUKDVJDCM-CEJAUHOTSA-M
DB09147	PYROPHOSPHORIC ACID	CADNYOZXMIKYPR-UHFFFAOYSA-B
DB09148	FLORBETABEN	NCWZOASIUQVOFA-FWZJPQCDSA-N
DB09149	FLORBETAPIR	YNDIAUKFXKEXSV-CRYLGTRXSA-N
DB09149	FLORBETAPIR F 18	YNDIAUKFXKEXSV-CRYLGTRXSA-N
DB09151	FLUTEMETAMOL	VVECGOCJFKTUAX-HUYCHCPVSA-N
DB09151	FLUTEMETAMOL F 18	VVECGOCJFKTUAX-HUYCHCPVSA-N
DB09152	NITROGEN	IJGRMHOSHXDMSA-UHFFFAOYSA-N
DB09153	HYDROCHLORIC ACID	FAPWRFPIFSIZLT-UHFFFAOYSA-M
DB09153	SODIUM CHLORIDE	FAPWRFPIFSIZLT-UHFFFAOYSA-M
DB09154	CITRIC ACID	HRXKRNGNAMMEHJ-UHFFFAOYSA-K
DB09155	HELIUM	SWQJXJOGLNCZEY-UHFFFAOYSA-N
DB09156	IOPROMIDE	DGAIEPBNLOQYER-UHFFFAOYSA-N
DB09157	CARBON DIOXIDE	CURLTUGMZLYLDI-UHFFFAOYSA-N
DB09158	TRYPAN BLUE	ZBNARPCCDMHDDV-HVMBLDELSA-N
DB09160	TETROFOSMIN	HBJYDUADMKVTGP-AZCDSDHNSA-N
DB09160	WATER	HBJYDUADMKVTGP-AZCDSDHNSA-N
DB09165	PYROPHOSPHORIC ACID	OOGKGVXDDGJCPO-IEOVAKBOSA-J
DB09183	DASABUVIR	NBRBXGKOEOGLOI-UHFFFAOYSA-N
DB09213	IBUPROFEN	HEFNNWSXXWATRW-JTQLQIEISA-N
DB09214	KETOPROFEN	DKYWVDODHFEZIM-NSHDSACASA-N
DB09237	AMLODIPINE	HTIQEAQVCYTUBX-KRWDZBQOSA-N
DB09241	HYDROCHLORIC ACID	CXKWCBBOMKCUKX-UHFFFAOYSA-M
DB09241	METHYLENE BLUE	CXKWCBBOMKCUKX-UHFFFAOYSA-M
DB09268	SODIUM PICOSULFATE	UJIDKYTZIQTXPM-UHFFFAOYSA-N
DB09270	UBIDECARENONE	ACTIUHUUMQJHFO-UPTCCGCDSA-N
DB09272	ELUXADOLINE	QFNHIDANIVGXPE-FNZWTVRRSA-N
DB09277	CHOLINE C-11	SGMZJAMFUVOLNK-ULWFUOSBSA-M
DB09277	CHOLINE CHLORIDE	SGMZJAMFUVOLNK-ULWFUOSBSA-M
DB09277	HYDROCHLORIC ACID	SGMZJAMFUVOLNK-ULWFUOSBSA-M
DB09280	LUMACAFTOR	UFSKUSARDNFIRC-UHFFFAOYSA-N
DB09281	MAGNESIUM TRISILICATE	GXGAKHNRMVGRPK-UHFFFAOYSA-N
DB09291	ROLAPITANT	FIVSJYGQAIEMOC-ZGNKEGEESA-N
DB09291	ROLAPITANT HYDROCHLORIDE	FIVSJYGQAIEMOC-ZGNKEGEESA-N
DB09292	SACUBITRIL	PYNXFZCZUAOOQC-UTKZUKDTSA-N
DB09296	OMBITASVIR	PIDFDZJZLOTZTM-KHVQSSSXSA-N
DB09297	PARITAPREVIR	UAUIUKWPKRJZJV-QPLHLKROSA-N
DB09299	TENOFOVIR ALAFENAMIDE	LDEKQSIMHVQZJK-CAQYMETFSA-N
DB09299	TENOFOVIR ALAFENAMIDE FUMARATE	LDEKQSIMHVQZJK-CAQYMETFSA-N
DB09314	WATER	ZTFPRNKAHXDALS-AZCDSDHNSA-N
DB09315	XENON	FHNFHKCVQCLJFQ-NJFSPNSNSA-N
DB09315	XENON XE 133	FHNFHKCVQCLJFQ-NJFSPNSNSA-N
DB09316	HYDROCHLORIC ACID	GBECUEIQVRDUKB-UHFFFAOYSA-M
DB09320	PENICILLIN G BENZATHINE	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	PENICILLIN G POTASSIUM	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	PENICILLIN G PROCAINE	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	PENICILLIN G SODIUM	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	PROCAINE	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	PROCAINE HYDROCHLORIDE	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09322	SULFURIC ACID	NWONKYPBYAMBJT-UHFFFAOYSA-L
DB09324	SULBACTAM	FKENQMMABCRJMK-RITPCOANSA-N
DB09324	SULBACTAM SODIUM	FKENQMMABCRJMK-RITPCOANSA-N
DB09325	SODIUM FLUORIDE	PUZPDOWCWNUUKD-UHFFFAOYSA-M
DB09325	SODIUM FLUORIDE F 18	PUZPDOWCWNUUKD-UHFFFAOYSA-M
DB09326	AMMONIA N 13	QGZKDVFQNNGYKY-BJUDXGSMSA-N
DB09330	OSIMERTINIB	DUYJMQONPNNFPI-UHFFFAOYSA-N
DB09338	WATER	HQRSUIDICNOLPX-UHFFFAOYSA-M
DB09343	TIPIRACIL	QQHMKNYGKVVGCZ-UHFFFAOYSA-N
DB09343	TIPIRACIL HYDROCHLORIDE	QQHMKNYGKVVGCZ-UHFFFAOYSA-N
DB09345	PRAMOXINE	DQKXQSGTHWVTAD-UHFFFAOYSA-N
DB09345	PRAMOXINE HYDROCHLORIDE	DQKXQSGTHWVTAD-UHFFFAOYSA-N
DB09348	PROPIOLACTONE	VEZXCJBBBCKRPI-UHFFFAOYSA-N
DB09350	PIPERONYL BUTOXIDE	FIPWRIJSWJWJAI-UHFFFAOYSA-N
DB09351	BETAXOLOL	NWIUTZDMDHAVTP-KRWDZBQOSA-N
DB09351	BETAXOLOL HYDROCHLORIDE	NWIUTZDMDHAVTP-KRWDZBQOSA-N
DB09352	HYDROXYAMPHETAMINE	GIKNHHRFLCDOEU-UHFFFAOYSA-N
DB09352	HYDROXYAMPHETAMINE HYDROBROMIDE	GIKNHHRFLCDOEU-UHFFFAOYSA-N
DB09357	DEXPANTHENOL	SNPLKNRPJHDVJA-ZETCQYMHSA-N
DB09357	PANTHENOL	SNPLKNRPJHDVJA-ZETCQYMHSA-N
DB09364	PENICILLIN G PROCAINE	XRCLWOYOVQUZLE-UHFFFAOYSA-M
DB09364	PROCAINE	XRCLWOYOVQUZLE-UHFFFAOYSA-M
DB09364	PROCAINE HYDROCHLORIDE	XRCLWOYOVQUZLE-UHFFFAOYSA-M
DB09364	WATER	XRCLWOYOVQUZLE-UHFFFAOYSA-M
DB09372	TANNIC ACID	LRBQNJMCXXYXIU-YIILYMKVSA-N
DB09374	INDOCYANINE GREEN	BDBMLMBYCXNVMC-UHFFFAOYSA-O
DB09389	LEVONORGESTREL	WWYNJERNGUHSAO-UHFFFAOYSA-N
DB09389	NORGESTREL	WWYNJERNGUHSAO-UHFFFAOYSA-N
DB09394	PHOSPHORIC ACID	NBIIXXVUZAFLBC-UHFFFAOYSA-N
DB09395	ACETIC ACID	VMHLLURERBWHNL-UHFFFAOYSA-M
DB09395	SODIUM ACETATE	VMHLLURERBWHNL-UHFFFAOYSA-M
DB09400	SELENOMETHIONINE	RJFAYQIBOAGBLC-ZEMBQCNESA-N
DB09401	ISOSORBIDE	KLDXJTOLSGUMSJ-JGWLITMVSA-N
DB09407	HYDROCHLORIC ACID	TWRXJAOTZQYOKJ-UHFFFAOYSA-L
DB09407	MAGNESIUM CHLORIDE	TWRXJAOTZQYOKJ-UHFFFAOYSA-L
DB09409	ACETIC ACID	XKPKPGCRSHFTKM-UHFFFAOYSA-L
DB09409	MAGNESIUM ACETATE TETRAHYDRATE	XKPKPGCRSHFTKM-UHFFFAOYSA-L
DB09409	WATER	XKPKPGCRSHFTKM-UHFFFAOYSA-L
DB09413	PHOSPHORIC ACID	GNSKLFRGEWLPPA-UHFFFAOYSA-M
DB09413	POTASSIUM PHOSPHATE, MONOBASIC	GNSKLFRGEWLPPA-UHFFFAOYSA-M
DB09414	PHOSPHORIC ACID	ZPWVASYFFYYZEW-UHFFFAOYSA-L
DB09421	PROTIRELIN	XNSAINXGIQZQOO-SRVKXCTJSA-N
DB09425	PENTETIC ACID	BLALCKLYSDDAOC-JWFOFJTQSA-K
DB09449	PHOSPHORIC ACID	AJPJDKMHJJGVTQ-UHFFFAOYSA-M
DB09449	SODIUM PHOSPHATE, MONOBASIC	AJPJDKMHJJGVTQ-UHFFFAOYSA-M
DB09459	TARTARIC ACID	FEWJPZIEWOKRBE-JCYAYHJZSA-N
DB09460	SODIUM CARBONATE	CDBYLPFSWZWCQE-UHFFFAOYSA-L
DB09462	GLYCERIN	PEDCQBHIVMGVHV-UHFFFAOYSA-N
DB09472	SODIUM SULFATE	PMZURENOXWZQFD-UHFFFAOYSA-L
DB09472	SULFURIC ACID	PMZURENOXWZQFD-UHFFFAOYSA-L
DB09473	OXYQUINOLINE	AEGSYIKLTCZUEZ-FZTWWWDYSA-K
DB09477	ENALAPRILAT	LZFZMUMEGBBDTC-QEJZJMRPSA-N
DB09479	RUBIDIUM CHLORIDE	NCCSSGKUIKYAJD-OIOBTWANSA-N
DB09479	RUBIDIUM CHLORIDE RB 82	NCCSSGKUIKYAJD-OIOBTWANSA-N
DB09481	MAGNESIUM CARBONATE	ZLNQQNXFFQJAID-UHFFFAOYSA-L
DB09483	POTASSIUM LACTATE	PHZLMBHDXVLRIX-UHFFFAOYSA-M
DB09484	SODIUM MONOFLUOROPHOSPHATE	BFDWBSRJQZPEEB-UHFFFAOYSA-L
DB09488	ACRIVASTINE	PWACSDKDOHSSQD-IUTFFREVSA-N
DB09490	HYDROCHLORIC ACID	PSCMQHVBLHHWTO-FZTWWWDYSA-K
DB09494	CETYL ALCOHOL	BXWNKGSJHAJOGX-UHFFFAOYSA-N
DB09495	AVOBENZONE	XNEFYCZVKIDDMS-UHFFFAOYSA-N
DB09496	OCTINOXATE	YBGZDTIWKVFICR-JLHYYAGUSA-N
DB09498	HYDROCHLORIC ACID	AHBGXTDRMVNFER-FCHARDOESA-L
DB09498	STRONTIUM CHLORIDE	AHBGXTDRMVNFER-FCHARDOESA-L
DB09498	STRONTIUM CHLORIDE SR 89	AHBGXTDRMVNFER-FCHARDOESA-L
DB09501	AMMONIA N 13	FRHBOQMZUOWXQL-UHFFFAOYSA-N
DB09501	CITRIC ACID	FRHBOQMZUOWXQL-UHFFFAOYSA-N
DB09510	UREA	XSQUKJJJFZCRTK-OUBTZVSYSA-N
DB09510	UREA C 13	XSQUKJJJFZCRTK-OUBTZVSYSA-N
DB09513	UREA	XSQUKJJJFZCRTK-NJFSPNSNSA-N
DB09513	UREA C 13	XSQUKJJJFZCRTK-NJFSPNSNSA-N
DB09517	SUCROSE	MQBDAEHWGRMADS-XNHLMZCASA-M
DB09526	HYDROQUINONE	QIGBRXMKCJKVMJ-UHFFFAOYSA-N
DB09534	ECAMSULE	HEAHZSUCFKFERC-UHFFFAOYSA-N
DB09543	METHYL SALICYLATE	OSWPMRLSEDHDFF-UHFFFAOYSA-N
DB09546	IOBENGUANE	XNACDNPGABUBFR-FKNPGSCZSA-N
DB09546	IOBENGUANE SULFATE I 123	XNACDNPGABUBFR-FKNPGSCZSA-N
DB09546	SULFURIC ACID	XNACDNPGABUBFR-FKNPGSCZSA-N
DB09552	THONZONIUM	IOYZYMQFUSNATM-UHFFFAOYSA-N
DB09552	THONZONIUM BROMIDE	IOYZYMQFUSNATM-UHFFFAOYSA-N
DB09555	CHLORPHENIRAMINE	DBAKFASWICGISY-DASCVMRKSA-N
DB09555	CHLORPHENIRAMINE MALEATE	DBAKFASWICGISY-DASCVMRKSA-N
DB09555	DEXCHLORPHENIRAMINE	DBAKFASWICGISY-DASCVMRKSA-N
DB09555	DEXCHLORPHENIRAMINE MALEATE	DBAKFASWICGISY-DASCVMRKSA-N
DB09555	FUMARIC ACID	DBAKFASWICGISY-DASCVMRKSA-N
DB09570	IXAZOMIB	MXAYKZJJDUDWDS-LBPRGKRZSA-N
DB09571	LEVMETAMFETAMINE	MYWUZJCMWCOHBA-SECBINFHSA-N
DB09571	METHAMPHETAMINE	MYWUZJCMWCOHBA-SECBINFHSA-N
DB09571	METHAMPHETAMINE HYDROCHLORIDE	MYWUZJCMWCOHBA-SECBINFHSA-N
DB11056	HYDROCHLORIC ACID	AXZWODMDQAVCJE-UHFFFAOYSA-L
DB11071	PHENYL SALICYLATE	ZQBAKBUEJOMQEX-UHFFFAOYSA-N
DB11073	CETYLPYRIDINIUM	NEUSVAOJNUQRTM-UHFFFAOYSA-N
DB11079	SALICYLIC ACID	UEVAMYPIMMOEFW-UHFFFAOYSA-N
DB11079	TROLAMINE	UEVAMYPIMMOEFW-UHFFFAOYSA-N
DB11079	TROLAMINE SALICYLATE	UEVAMYPIMMOEFW-UHFFFAOYSA-N
DB11080	SILVER	SQGYOTSLMSWVJD-UHFFFAOYSA-N
DB11080	SILVER NITRATE	SQGYOTSLMSWVJD-UHFFFAOYSA-N
DB11081	ALUMINUM CHLORIDE	VSCWAEJMTAWNJL-UHFFFAOYSA-K
DB11081	HYDROCHLORIC ACID	VSCWAEJMTAWNJL-UHFFFAOYSA-K
DB11085	RESORCINOL	GHMLBKRAJCXXBS-UHFFFAOYSA-N
DB11089	DOCUSATE	HNSDLXPSAYFUHK-UHFFFAOYSA-N
DB11090	POTASSIUM NITRATE	FGIUAXJPYTZDNR-UHFFFAOYSA-N
DB11091	HYDROGEN PEROXIDE	MHAJPDPJQMAIIY-UHFFFAOYSA-N
DB11093	CALCIUM CITRATE	FNAQSUUGMSOBHW-UHFFFAOYSA-H
DB11093	CITRIC ACID	FNAQSUUGMSOBHW-UHFFFAOYSA-H
